user_id;order_id;region;city
1007313255;1291402106;Крым респ.;Симферополь
1007313257;1291403131;Чувашия респ.;Чебоксары
1007313258;1291405870;Московская обл.;Электросталь
1007313258;1293438995;Московская обл.;Электросталь
1007313261;1291402688;Астраханская обл.;Астрахань
1007313264;1290896507;Иркутская обл.;Иркутск
1007313270;1291407713;Ивановская обл.;Иваново
1007313270;1291408004;Ивановская обл.;Иваново
1007313270;1291408024;Ивановская обл.;Иваново
1007313270;1291408071;Ивановская обл.;Иваново
1007313270;1292239048;Ивановская обл.;Иваново
1007313271;1291402284;Москва;Москва
1007313274;1291404303;Марий Эл;Йошкар-Ола
1007313280;1291400700;Ростовская;Батайск
1007313281;1290888254;Самарская;Тольятти
1007313284;1291403617;Ростовская;Красная Поляна
1007313284;1291403712;Ростовская;Красная Поляна
1007313285;1291401822;Татарстан респ.;Казань
1007313288;1291403542;Москва;Москва
1007313291;1288479783;Московская обл.;Москва
1007313291;1291403699;Московская обл.;Москва
1007313295;1291403743;Саратовская обл.;Саратов
1007313296;1291403697;Башкортостан;Стерлитамак
1007313297;1291289484;Московская;Балашиха
1007313297;1291913521;МОСКВА;БАЛАШИХА
1007313298;1291403446;Волгоградская обл.;Волгоград
1007313300;1291403894;Тюменская;Ишим
1007313305;1291403825;Омская обл.;Омск
1007313306;1291089907;Москва;Москва
1007313306;1291404070;Москва;Москва
1007313308;1290580723;Москва;Москва
1007313308;1291078176;Москва;Москва
1007313308;1291404861;Москва;Москва
1007313308;1291406024;Москва;Москва
1007313308;1291683780;Москва;Москва
1007313313;1291403910;Санкт-Петербург;Санкт-Петербург
1007313314;1291404124;Тюменская обл.;Тюмень
1007313314;1291404272;Тюменская обл.;Тюмень
1007313315;1291404152;Ленинградская обл.;Санкт-Петербург
1007313315;1291408547;Санкт-Петербург;Санкт-Петербург
1007313320;1291404349;Татарстан;Казань
1007313324;1291404436;Омская обл.;Омск
1007313327;1291404427;Омская обл.;Омск
1007313329;1291488633;Алтай респ.;Горно-Алтайск
1007313332;1291404433;Нижегородская;Пушкино
1007313332;1291443926;Нижегородская обл.;Дзержинск
1007313332;1291505111;Нижегородская;Дзержинск
1007313332;1291671672;НИЖНИЙ НОВГОРОД;ДЗЕРЖИНСК
1007313335;1291404639;Крым респ.;Севастополь
1007313338;1291404691;Московская обл.;Москва
1007313339;1291404674;Москва;Москва
1007313350;1291404677;Самарская;Тольятти
1007313352;1291405060;Ямало-Ненецкий;Ноябрьск
1007313353;1290355009;Ставропольский край;Пятигорск
1007313353;1291405085;Ставропольский;Пятигорск
1007313355;1291404895;Москва;Москва
1007313355;1291405114;Москва;Москва
1007313356;1291405088;Краснодарский;Тимашевск
1007313359;1291407969;Ленинградская обл.;Санкт-Петербург
1007313362;1291405221;Московская обл.;Подольск
1007313363;1291405136;Санкт-Петербург;Санкт-Петербург
1007313366;1291405269;Ленинградская обл.;Санкт-Петербург
1007313369;1291405083;Красноярский край;Красноярск
1007313370;1291405399;Ленинградская обл.;Санкт-Петербург
1007313371;1291202157;Московская обл.;Москва
1007313373;1291405418;Московская обл.;Зеленоград
1007313373;1291405452;Московская обл.;Зеленоград
1007313374;1291405286;Иркутская обл.;Иркутск
1007313374;1293475214;Иркутская обл.;Иркутск
1007313376;1291405569;Удмуртская респ.;Ижевск
1007313377;1291044049;;Москва
1007313377;1291405428;Москва;Москва
1007313380;1291405554;Башкортостан;Стерлитамак
1007313383;1291398382;Москва;Москва
1007313385;1291405404;Ленинградская обл.;Санкт-Петербург
1007313387;1291405498;Башкортостан респ.;Уфа
1007313390;1291405696;Московская обл.;Москва
1007313391;1291405801;Башкортостан респ.;Уфа
1007313391;1291405888;Башкортостан респ.;Уфа
1007313391;1292253676;Башкортостан респ.;Уфа
1007313395;1291405841;Вологодская;Кадуй
1007313396;1291405662;Ульяновская обл.;Ульяновск
1007313397;1291405686;Москва;Москва
1007313398;1291405963;Саратовская;Энгельс
1007313398;1291570713;Саратовская;Энгельс
1007313398;1291698593;Саратовская;Энгельс
1007313404;1291405999;Москва;Москва
1007313407;1291406065;Московская обл.;Сергиев Посад
1007313411;1291405978;Тюменская;Тюмень
1007313414;1291748445;Дагестан;Избербаш
1007313417;1291406129;Пермский край;Пермь
1007313418;1291406100;Калужская обл.;Калуга
1007313421;1291406270;Кировская обл.;Киров
1007313422;1291406221;Москва;Москва
1007313427;1291406372;Санкт-Петербург;Санкт-Петербург
1007313430;1291406515;Московская обл.;Москва
1007313438;1291406703;Московская обл.;Москва
1007313443;1291406752;Брянская;Брянск
1007313448;1291406755;Новосибирская;Новосибирск
1007313451;1291406724;Московская;Подольск
1007313451;1292585872;Московская обл;Подольск г
1007313452;1290886828;Башкортостан респ.;Уфа
1007313453;1291406477;Иркутская обл.;Иркутск
1007313456;1291406940;Москва;Москва
1007313457;1291407039;Санкт-Петербург;Санкт-Петербург
1007313458;1291407046;Карелия респ.;Петрозаводск
1007313462;1290200700;Липецкая обл.;Липецк
1007313462;1291408671;Липецкая обл.;Липецк
1007313462;1292747981;Липецкая обл.;Липецк
1007313462;1294090853;Липецкая;Липецк
1007313463;1291406985;Воронежская обл.;Воронеж
1007313466;1291407293;Тульская обл.;Тула
1007313467;1291404882;Санкт-Петербург;Санкт-Петербург
1007313469;1291407238;Санкт-Петербург;Санкт-Петербург
1007313469;1291407541;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007313473;1291407279;Московская обл.;Москва
1007313474;1291407437;Воронежская обл.;Воронеж
1007313479;1291407526;Московская обл.;Москва
1007313480;1291407496;Московская обл.;Москва
1007313487;1291402184;Москва;Москва
1007313490;1291407848;Ярославская обл.;Ярославль
1007313493;1291401708;Московская обл.;Москва
1007313496;1291407939;Иркутская;Иркутск
1007313496;1291408113;Иркутская;Иркутск
1007313496;1291408166;Иркутская;Иркутск
1007313499;1291397412;Дагестан респ.;Махачкала
1007313501;1291407916;Ленинградская обл.;Санкт-Петербург
1007313503;1291400878;Ростовская обл.;Ростов-на-Дону
1007313503;1291408301;Ростовская обл.;Ростов-на-Дону
1007313504;1291407988;Самарская обл.;Самара
1007313506;1291408074;Ленинградская обл.;Санкт-Петербург
1007313507;1291407959;Москва;Москва
1007313508;1291407986;Самарская;Сызрань
1007313508;1291408318;Самарская;Сызрань
1007313513;1291408364;Санкт-Петербург;Санкт-Петербург
1007313514;1290520021;Московская;Подольск
1007313515;1291408194;Свердловская обл.;Среднеуральск
1007313515;1292890082;Свердловская обл.;Среднеуральск
1007313517;1291408325;Свердловская обл.;Нижний Тагил
1007313518;1291408577;Московская обл.;Сергиев Посад
1007313520;1291404506;Московская обл.;Зеленоград
1007313524;1291408566;Московская обл.;Москва
1007313528;1291408631;Крым респ.;Симферополь
1007313529;1291402627;Чувашия респ.;Новочебоксарск
1007313530;1291408654;Архангельская обл.;Архангельск
1007313531;1291408783;Санкт-Петербург;Санкт-Петербург
1007313531;1292619570;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007313531;1292989058;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007313531;1293809486;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007313533;1291408664;Ростовская;Ростов-на-Дону
1007313539;1291408814;Москва;Москва
1007313540;1291408900;Московская обл.;Москва
1007313542;1291408628;Нижегородская обл.;Павлово
1007313548;1291409165;Московская обл.;Химки
1007313552;1291374528;Мурманская обл.;Мурманск
1007313552;1293217171;Мурманская обл.;Мурманск
1007313554;1291194726;Москва;Москва
1007313555;1291408953;Тюменская;Тюмень
1007313561;1291409358;Москва;Москва
1007313565;1290340231;Мордовия респ.;Саранск
1007313568;1291409842;Ленинградская обл.;Санкт-Петербург
1007313569;1291409835;Калининградская обл.;Калининград
1007313569;1293439266;Калининградская обл.;Калининград
1007313569;1293485381;Калининградская обл.;Калининград
1007313569;1294349687;Калининградская обл.;Калининград
1007313575;1291410023;Ленинградская обл.;Санкт-Петербург
1007313576;1291394825;Хабаровский край;Хабаровск
1007313576;1293474653;Хабаровский край;Хабаровск
1007313578;1291408347;Вологодская обл.;Череповец
1007313580;1291405000;Омская обл.;Омск
1007313581;1291410379;Москва;Москва
1007313584;1291410446;Кабардино-Балкарская;Нальчик
1007313584;1293800666;Кабардино-Балкарская;Нальчик
1007313586;1291410614;Саха (Якутия) респ.;Якутск
1007313589;1291410781;Московская обл;Королев г
1007313589;1293922746;Московская обл;Королев г
1007313590;1291410790;Томская обл.;Томск
1007313591;1291410750;Алтайский край;Барнаул
1007313598;1291410946;Тамбовская обл.;Тамбов
1007313603;1290947503;Башкортостан;Уфа
1007313605;1290292983;Челябинская обл.;Касли
1007313607;1291411121;ТУЛА;ТУЛА
1007313607;1291675566;ТУЛА;ТУЛА
1007313607;1291677972;Тульская;Тула
1007313607;1292175119;Тульская;Тула
1007313607;1293457386;Тульская;Тула
1007313607;1295427186;Тульская;Тула
1007313607;1295428278;Тульская;Тула
1007313612;1291403838;Челябинская обл.;Челябинск
1007313619;1291411326;Москва;Москва
1007313633;1291411741;Московская обл.;Раменское
1007313637;1291411961;Ханты-Мансийский авт. округ-Югра;Нижневартовск
1007313642;1291411703;Москва;Москва
1007313645;1291411995;Ленинградская обл.;Санкт-Петербург
1007313647;1291400600;Удмуртская респ.;Ижевск
1007313665;1291412360;Смоленская;Смоленск
1007313677;1291412693;;Магнитогорск
1007313681;1291412759;;Москва
1007313686;1291413029;Ростовская;Батайск
1007313689;1291412810;Краснодарский;Новороссийск
1007313689;1291413279;Краснодарский;Новороссийск
1007313690;1291411253;;Севастополь
1007313694;1291413260;Челябинская;Магнитогорск
1007313696;1290933801;Москва;Москва
1007313699;1291403581;Москва;Москва
1007313710;1291413421;Калмыкия респ.;Элиста
1007313710;1291413610;Калмыкия респ.;Элиста
1007313712;1291413522;Москва;Москва
1007313717;1291413551;Смоленская обл.;Смоленск
1007313718;1291413154;;Волгодонск
1007313718;1291413756;Ростовская;Волгодонск
1007313719;1290604486;Москва;Москва
1007313722;1291413763;Москва;Москва
1007313723;1291413832;Москва;Москва
1007313730;1291412858;Тульская обл.;Тула
1007313731;1291218130;Санкт-Петербург;Санкт-Петербург
1007313731;1291414045;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007313732;1291413864;Тверская;Удомля
1007313733;1291413799;Татарстан респ.;Казань
1007313738;1293504875;Вологодская;Череповец
1007313751;1291414424;Ленинградская обл.;Санкт-Петербург
1007313757;1291414573;;Москва
1007313757;1291414603;;Москва
1007313758;1291414654;;Москва
1007313758;1291414701;;Москва
1007313763;1291414231;Московская обл.;Москва
1007313769;1292991834;Ростовская;Волгодонск
1007313780;1291412773;Ингушетия;Магас
1007313808;1291415581;Карелия респ.;Петрозаводск
1007313829;1291415737;Ленинградская обл.;Санкт-Петербург
1007313829;1291416131;Ленинградская обл.;Санкт-Петербург
1007313873;1292803261;Белгородская обл.;Белгород
1007313885;1291417300;Москва;Москва
1007313887;1291417192;Приморский край;Находка
1007313896;1291417515;Московская обл.;Москва
1007313901;1291417732;Московская обл.;Зеленоград
1007313910;1291780100;Тульская;Тула
1007313910;1293173295;ТУЛА;ТУЛА
1007313910;1293441948;ТУЛА;ТУЛА
1007313926;1291418471;Москва;Москва
1007313950;1291419604;Ленинградская обл.;Санкт-Петербург
1007313955;1291419307;Ханты-Мансийский авт. округ-Югра;Нижневартовск
1007313955;1291748860;Ханты-Мансийский авт. округ-Югра;Нижневартовск
1007313958;1291419507;Тверская;Тверь
1007313961;1291375728;Московская обл.;Ногинск
1007313963;1291419728;Брянская обл.;Брянск
1007313965;1295433283;МОСКВА;МОСКВА
1007313992;1291420612;Ханты-Мансийский авт. округ-Югра;Мегион
1007313995;1291420603;Нижегородская;Кстово
1007314006;1291420872;Крым респ.;Севастополь
1007314008;1291229012;Крым респ.;Евпатория
1007314031;1291422330;Ленинградская обл.;Санкт-Петербург
1007314043;1291422604;Саха /Якутия/;Мирный
1007314043;1292022392;Саха /Якутия/;Мирный
1007314074;1291424026;Московская обл.;Москва
1007314074;1291424046;Московская обл.;Москва
1007314074;1292099495;Московская обл.;Москва
1007314074;1292168557;Московская обл.;Москва
1007314088;1291424759;Новосибирская;Новосибирск
1007314090;1292645959;Северная Осетия - Алания;Владикавказ
1007314108;1291425338;Нижегородская;Нижний Новгород
1007314150;1291426802;ВЛАДИМИР;ВЛАДИМИР
1007314172;1291427426;Нижегородская;Нижний Новгород
1007314195;1291428481;Нижегородская;Нижний Новгород
1007314195;1291428951;Нижегородская;Нижний Новгород
1007314195;1293520197;НИЖНИЙ НОВГОРОД;НИЖНИЙ НОВГОРОД
1007314201;1291428707;Новгородская;Савинское
1007314213;1291429185;Москва;Москва
1007314218;1291421369;Архангельская обл.;Котлас
1007314218;1291544580;Архангельская обл.;Котлас
1007314218;1291544618;Архангельская обл.;Котлас
1007314236;1291162569;Москва;Москва
1007314242;1291430029;Московская обл.;Москва
1007314249;1291430072;Красноярский;Сосновоборск
1007314249;1291430326;Красноярский край;Красноярск
1007314271;1291215143;Красноярский;Норильск
1007314271;1291438256;Красноярский край;Норильск
1007314272;1291619330;МОСКВА;КРАСНОЗНАМЕНСК
1007314278;1291431254;Москва;Москва
1007314305;1291432372;Москва;Москва
1007314327;1293325228;Московская обл.;Москва
1007314334;1290476005;Москва;Москва
1007314339;1290695223;Ростовская обл.;Ростов-на-Дону
1007314347;1291433742;Владимирская;Владимир
1007314347;1291434092;Владимирская;Владимир
1007314347;1291441584;Владимирская;Владимир
1007314347;1291441892;Владимирская;Владимир
1007314352;1291433664;Башкортостан;Учалы
1007314352;1291628906;Башкортостан;Учалы
1007314365;1291434386;Архангельская;Архангельск
1007314366;1291434279;Мурманская обл.;Мурманск
1007314371;1291433891;Кемеровская обл.;Новокузнецк
1007314371;1291434642;Кемеровская обл.;Новокузнецк
1007314380;1291347777;Москва;Москва
1007314387;1291434867;Карачаево-Черкесская;Черкесск
1007314429;1291340797;Московская обл.;Электросталь
1007314447;1291437751;;Волгоград
1007314447;1291438095;Волгоградская;Волгоград
1007314452;1291437845;Волгоградская;Волжский
1007314455;1291437879;Ростовская;Волгодонск
1007314457;1291437595;Москва;Москва
1007314485;1293517910;Кемеровская;Кемерово
1007314492;1295231861;Владимирская;Владимир
1007314508;1291439626;Московская обл.;Воскресенск
1007314508;1292896460;Московская обл.;Воскресенск
1007314508;1294801853;Московская обл.;Воскресенск
1007314536;1291440523;Краснодарский;Полтавская
1007314536;1292032338;Краснодарский;Полтавская
1007314551;1291440422;Ростовская;Белая Калитва
1007314558;1291203011;Московская обл.;Солнечногорск
1007314558;1291453322;Московская обл.;Солнечногорск
1007314558;1291530165;Московская обл.;Солнечногорск
1007314558;1291530489;Московская обл.;Солнечногорск
1007314561;1291419622;Кемеровская;Кемерово
1007314572;1291441813;Челябинская;Магнитогорск
1007314579;1291442037;Ямало-Ненецкий авт. округ;Надым
1007314596;1291441692;Смоленская обл.;Смоленск
1007314635;1291756732;Новгородская обл.;Великий Новгород
1007314635;1294691080;Новгородская обл.;Великий Новгород
1007314650;1291444149;Омская обл.;Омск
1007314668;1291443102;Краснодарский край;Краснодар
1007314668;1291445140;Краснодарский край;Краснодар
1007314668;1292007605;Краснодарский край;Краснодар
1007314670;1291445051;Омская обл.;Омск
1007314670;1291928869;Омская обл.;Омск
1007314672;1291442570;Москва;Москва
1007314702;1291445655;Ростовская обл.;Таганрог
1007314702;1291445972;Ростовская обл.;Таганрог
1007314729;1291446446;Московская обл.;Москва
1007314729;1291446770;Московская обл.;Москва
1007314730;1291445440;Тамбовская;Тамбов
1007314730;1291892306;Тамбовская обл.;Тамбов
1007314741;1291447292;Камчатский край;Петропавловск-Камчатский
1007314746;1291447375;Смоленская;Гагарин
1007314746;1291447619;Смоленская;Гагарин
1007314746;1291633352;Смоленская;Гагарин
1007314747;1291447674;Томская обл.;Томск
1007314768;1291433814;Кабардино-Балкарская;Прохладный
1007314768;1291453118;Кабардино-Балкарская;Прохладный
1007314768;1291841804;Кабардино-Балкарская;Прохладный
1007314771;1291448729;Сахалинская обл.;Южно-Сахалинск
1007314786;1291308270;Новосибирская обл.;Новосибирск
1007314794;1291439688;Челябинская обл.;Магнитогорск
1007314794;1291449631;Челябинская обл.;Магнитогорск
1007314794;1291592603;Челябинская обл.;Магнитогорск
1007314804;1291449804;Архангельская;Архангельск
1007314804;1291451908;Архангельская;Архангельск
1007314804;1292984089;Архангельская;Архангельск
1007314816;1291450169;Чукотский;Билибино
1007314817;1291450450;Бурятия респ.;Улан-Удэ
1007314823;1291450305;Краснодарский край;Анапа
1007314829;1291450704;Башкортостан респ.;Уфа
1007314836;1292167579;Санкт-Петербург;Санкт-Петербург
1007314836;1292234407;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007314846;1291451533;Астраханская;Астрахань
1007314862;1291449741;Сахалинская обл.;Южно-Сахалинск
1007314862;1291452369;Сахалинская обл.;Южно-Сахалинск
1007314862;1293957882;;Южно-Сахалинск
1007314879;1291435775;Амурская обл.;Благовещенск
1007314889;1291453139;Москва;Москва
1007314914;1291453908;Москва;Москва
1007314942;1291455808;Москва;Москва
1007314948;1291456096;Чечня респ.;Грозный
1007314948;1294175447;Чечня респ.;Грозный
1007314948;1294177846;Чечня респ.;Грозный
1007314988;1295219924;Башкортостан;Стерлитамак
1007315000;1291752180;Кабардино-Балкарская;Урвань
1007315001;1291457980;Москва;Москва
1007315001;1291465876;Москва;Москва
1007315041;1291460375;Красноярский;Норильск
1007315041;1291462837;Красноярский;Норильск
1007315041;1291575948;Красноярский;Норильск
1007315055;1291415827;Ивановская;Иваново
1007315059;1291461062;Ленинградская обл.;Санкт-Петербург
1007315064;1291461124;Удмуртская;Ижевск
1007315064;1291463973;Удмуртская;Ижевск
1007315076;1291461766;Волгоградская;Волгоград
1007315076;1291461801;Волгоградская;Волгоград
1007315092;1291462199;Москва;Москва
1007315110;1291462672;Санкт-Петербург;Санкт-Петербург
1007315122;1291463191;Москва;Москва
1007315130;1291463249;Тульская обл.;Тула
1007315130;1293174494;Тульская обл.;Тула
1007315130;1293795108;ТУЛА;ТУЛА
1007315130;1294829949;Тульская обл.;Тула
1007315133;1291463396;Москва;Москва
1007315136;1291461971;Нижегородская;Дзержинск
1007315182;1291464793;Москва;Москва
1007315189;1291418110;Нижегородская;Дзержинск
1007315189;1291697618;Нижегородская;Дзержинск
1007315194;1291463818;Ульяновская;Ульяновск
1007315227;1291465957;Санкт-Петербург;Санкт-Петербург
1007315227;1292156045;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007315227;1292410635;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007315227;1293576349;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007315227;1293576490;Санкт-Петербург;Санкт-Петербург
1007315242;1291466214;Московская обл.;Зеленоград
1007315245;1291466248;Московская обл.;Москва
1007315246;1291466130;Москва;Зеленоград
1007315248;1291466173;Нижегородская обл.;Арзамас
1007315251;1291437885;Брянская обл.;Брянск
1007315251;1292859198;БРЯНСК;БРЯНСК
1007315260;1291443705;Ханты-Мансийский авт. округ-Югра;Ханты-Мансийск
1007315261;1291466925;Московская обл.;Реутов
1007315261;1291466963;Московская обл.;Реутов
1007315290;1291467923;Московская;Люберцы
1007315293;1291453468;Москва;Москва
1007315301;1291468626;Калининградская;Калининград
1007315301;1291781714;Калининградская обл.;Калининград
1007315307;1291468722;;Moscow
1007315309;1291465261;;test
1007315322;1291469241;Москва;Москва
1007315326;1291469596;Камчатский край;Петропавловск-Камчатский
1007315348;1291470563;Сахалинская;Невельск
1007315363;1291471765;;Благовещенск
1007315363;1291471858;Амурская обл.;Благовещенск
1007315365;1291301606;Свердловская;Екатеринбург
1007315366;1291426814;Москва;Москва
1007315366;1293460289;Москва;Москва
1007315384;1291469781;Ульяновская обл.;Ульяновск
1007315385;1291472479;Пермский;Пермь
1007315387;1291471924;Саха (Якутия) респ.;Якутск
1007315387;1293564818;Саха /Якутия/;Якутск
1007315403;1291473368;Москва;Москва
1007315414;1291473301;Пензенская;Пенза
1007315420;1291473554;Москва;Москва
1007315423;1291473549;Ленинградская;Выборг
1007315429;1291473684;Нижегородская обл.;Нижний Новгород
1007315431;1291748668;Костромская;Кострома
1007315433;1291473730;Москва;Москва
1007315439;1291397867;Нижегородская;Павлово
1007315456;1291466445;Москва;Москва
1007315461;1291000735;Московская обл.;Москва
1007315465;1291492932;Нижегородская;Нижний Новгород
1007315469;1290454973;Хабаровский край;Хабаровск
1007315469;1291474890;Хабаровский край;Хабаровск
1007315469;1292029765;Хабаровский край;Хабаровск
1007315469;1292512628;Хабаровский край;Хабаровск
1007315470;1291474738;Ямало-Ненецкий;Новый Уренгой
1007315492;1291475102;Алтайский;Барнаул
1007315497;1291468197;Пензенская;Пенза
1007315507;1291475332;Волгоградская;Волгоград
1007315507;1291475888;Волгоградская;Волгоград
1007315507;1291814932;Волгоградская;Волгоград
1007315507;1292350032;Волгоградская;Волгоград
1007315507;1293180782;Волгоградская обл;Волгоград г 
1007315508;1291475677;Владимирская обл.;Ковров
1007315513;1291421553;Краснодарский;Новороссийск
1007315515;1291475866;Белгородская обл.;Белгород
1007315517;1291464955;Архангельская;Северодвинск
1007315517;1291476042;Архангельская обл.;Северодвинск
1007315518;1291476049;Москва;Москва
1007315521;1291472921;Московская обл.;Электросталь
1007315530;1291476574;Тверская обл.;Тверь
1007315530;1292265899;Тверская обл.;Тверь
1007315530;1293275051;Тверская обл.;Тверь
1007315530;1294743025;Тверская обл.;Тверь
1007315533;1291472720;Московская обл.;Мытищи
1007315537;1291478264;Москва;Москва
1007315537;1291478299;Москва;Москва
1007315537;1293475863;Москва;Москва
1007315537;1293497578;МОСКВА;МОСКВА
1007315558;1291477368;Москва;Москва
1007315563;1291477839;Рязанская;Рязань
1007315564;1291477811;Бурятия респ.;Улан-Удэ
1007315564;1291500189;Бурятия респ.;Улан-Удэ
1007315572;1291478087;;Москва
1007315572;1291478276;Москва;Москва
1007315572;1293785682;Москва;Москва
1007315572;1293795589;Москва;Москва
1007315573;1291478073;Москва;Москва
1007315585;1291105369;Крым респ.;Севастополь
1007315585;1294614919;Калужская;Севастополь
1007315586;1291477305;Московская обл.;Москва
1007315586;1291478596;Московская обл.;Москва
1007315586;1294096129;Московская обл.;Москва
1007315596;1291478788;Хабаровский край;Комсомольск-на-Амуре
1007315602;1293514516;Челябинская обл.;Челябинск
1007315603;1291478958;Московская обл.;Москва
1007315603;1292102520;Московская обл.;Москва
1007315605;1291465630;Московская обл.;Мытищи
1007315605;1295416237;Москва г;Москва г
1007315608;1291479401;Ханты-Мансийский авт. округ-Югра;Нягань
1007315610;1291479727;Москва;Москва
1007315623;1291480476;Москва;Москва
1007315633;1291481222;Москва;Москва
1007315645;1291749850;Камчатский край;Петропавловск-Камчатский
1007315663;1291482445;Москва;Москва
1007315665;1291482357;Московская обл.;Москва
1007315670;1291482683;Кабардино-Балкарская;Нальчик
1007315674;1291482951;Санкт-Петербург;Санкт-Петербург
1007315681;1291483793;Липецкая обл.;Липецк
1007315687;1291484267;Саха /Якутия/;Батагай
1007315697;1291474067;Пермский край;Пермь
1007315697;1293104945;Пермский край;Пермь
1007315716;1291485177;Пермский край;Пермь
1007315717;1291485724;Пензенская обл.;Пенза
1007315722;1291485612;Московская обл.;Москва
1007315723;1291484459;Приморский край;Артем
1007315725;1290907924;Забайкальский;Чита
1007315725;1291844210;Забайкальский;Чита
1007315725;1293221714;Забайкальский;Чита
1007315725;1293563178;Забайкальский;Чита
1007315740;1291476081;Липецкая обл.;Липецк
1007315741;1291486464;Москва;Москва
1007315746;1291486554;Красноярский край;Норильск
1007315749;1291486792;Московская обл.;Москва
1007315759;1291464937;Санкт-Петербург;Санкт-Петербург
1007315759;1293477477;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007315766;1291487494;Крым респ.;Симферополь
1007315771;1291487512;Хакасия;Абакан
1007315771;1291488503;Хакасия;Абакан
1007315771;1291748637;Хакасия;Абакан
1007315771;1292732103;Хакасия;Абакан
1007315771;1294362233;Хакасия;Абакан
1007315775;1290134468;Красноярский край;Норильск
1007315787;1291488584;Нижегородская;Нижний Новгород
1007315787;1293559934;НИЖНИЙ НОВГОРОД;НИЖНИЙ НОВГОРОД
1007315787;1293560232;НИЖНИЙ НОВГОРОД;НИЖНИЙ НОВГОРОД
1007315797;1291489252;Ямало-Ненецкий;Новый Уренгой
1007315820;1291476640;Санкт-Петербург;Санкт-Петербург
1007315825;1291490271;Москва;Москва
1007315832;1291490429;Рязанская обл.;Рязань
1007315840;1291490692;Московская обл;Одинцово г Одинцовский р-н
1007315840;1291490771;Московская;Одинцово
1007315844;1291449846;Волгоградская обл.;Волгоград
1007315864;1291401631;Ямало-Ненецкий авт. округ;Салехард
1007315870;1291491911;Ямало-Ненецкий;Салехард
1007315880;1288902359;Пермский;Пермь
1007315880;1291493210;Пермский;Пермь
1007315886;1291492632;Самарская;Самара
1007315888;1291492032;Москва;Москва
1007315889;1292217077;Москва;Москва
1007315889;1292266215;Москва;Москва
1007315892;1291492475;Северная Осетия - Алания;Владикавказ
1007315893;1291492939;Московская обл.;Пушкино (Пушкинский)
1007315901;1291493199;Ставропольский;Ставрополь
1007315909;1291493546;Воронежская;Воронеж
1007315914;1291494070;;Гомель
1007315920;1291494491;Москва;Москва
1007315927;1291494729;Кемеровская обл.;Кемерово
1007315927;1291494819;Кемеровская;Кемерово
1007315935;1291495533;Мурманская;Североморск
1007315944;1291362037;Мурманская;Мурманск
1007315945;1291495175;Новгородская обл.;Великий Новгород
1007316000;1291498194;Московская обл.;Сходня
1007316002;1294650862;Ростовская обл.;Азов
1007316004;1291498311;Курская;Курск
1007316017;1291494809;Бурятия респ.;Улан-Удэ
1007316031;1291499979;Санкт-Петербург;Санкт-Петербург
1007316044;1291500204;Москва;Москва
1007316057;1291500956;Калининградская;Калининград
1007316073;1291501710;Московская обл.;Москва
1007316091;1291502602;Калужская;Обнинск
1007316097;1291149009;Ленинградская обл.;Санкт-Петербург
1007316097;1291502910;Ленинградская обл.;Санкт-Петербург
1007316120;1291503676;Пензенская обл.;Пенза
1007316120;1293119008;Пензенская обл.;Пенза
1007316135;1291504430;Хабаровский край;Комсомольск-на-Амуре
1007316144;1291504279;Магаданская обл.;Магадан
1007316144;1291504547;Магаданская обл.;Магадан
1007316144;1291505707;Магаданская обл.;Магадан
1007316144;1291702218;Магаданская обл.;Магадан
1007316144;1292868441;Магаданская обл.;Магадан
1007316145;1290977527;Калининградская обл.;Калининград
1007316149;1291504766;Смоленская;Сычевка
1007316153;1291504872;Москва;Москва
1007316166;1291505368;Пермский край;Пермь
1007316166;1291505418;Пермский край;Пермь
1007316172;1291152661;Московская обл.;Фрязино
1007316198;1291648169;РОСТОВ-НА-ДОНУ;РОСТОВ-НА-ДОНУ
1007316201;1291506494;Рязанская обл.;Рязань
1007316204;1291506848;Московская обл.;Егорьевск
1007316224;1293226340;;Севастополь
1007316228;1291508147;Московская обл.;Домодедово
1007316231;1291508364;Краснодарский;Геленджик
1007316236;1294360601;Архангельская;Архангельск
1007316244;1293258135;Астраханская;Астрахань
1007316249;1291205226;Мурманская;Мурманск
1007316272;1291510169;Санкт-Петербург;Санкт-Петербург
1007316286;1291511759;Саха (Якутия) респ.;Якутск
1007316286;1294434021;Саха (Якутия) респ.;Якутск
1007316303;1291512541;Амурская обл.;Благовещенск
1007316303;1292041447;Амурская обл.;Благовещенск
1007316304;1291834046;Мурманская;Мурманск
1007316304;1291878060;Мурманская;Мурманск
1007316357;1290229860;Татарстан;Лениногорск
